symbol,negative_total_20251031,negative_far_from_zero_share_20251031,negative_mid_range_share_20251031,negative_near_zero_share_20251031,negative_total_20251103,negative_far_from_zero_share_20251103,negative_mid_range_share_20251103,negative_near_zero_share_20251103,positive_total_20251031,positive_near_zero_share_20251031,positive_mid_range_share_20251031,positive_far_from_zero_share_20251031,positive_total_20251103,positive_near_zero_share_20251103,positive_mid_range_share_20251103,positive_far_from_zero_share_20251103,round_lot_20251031,round_lot_20251103,treated_to40,treated_to10,group_label,group_order,actual_transition,y_pre,y_post,delta_y,outcome,display_name,side,family,transform
LZ,4.747142973479193,0.7706617871302226,0.207990240927112,0.021347971942665443,6.606325299768514,0.7029016890428756,0.26461671719359026,0.03248159376353399,9.072993295149164,0.00893569490984522,0.10276049146322004,0.8883038136269347,14.87782224287409,0.01288461538461538,0.11096153846153844,0.8761538461538462,100.0,100.0,0,0,stay100,0,100->100,0.00893569490984522,0.01288461538461538,0.0039489204747701605,positive_near_zero_share,Positive near-zero share,positive,share,signed
LZMH,25.124349334875653,0.5966850828729281,0.3646408839779005,0.03867403314917126,28.964830789648307,0.5876288659793815,0.4020618556701031,0.010309278350515464,54.412955465587046,0.017857142857142856,0.125,0.8571428571428571,43.59654943596549,0.0273972602739726,0.0821917808219178,0.8904109589041095,100.0,100.0,0,0,stay100,0,100->100,0.017857142857142856,0.0273972602739726,0.009540117416829745,positive_near_zero_share,Positive near-zero share,positive,share,signed
MAMA,14.915637278820718,0.683884297520661,0.2789256198347108,0.0371900826446281,12.02112238558708,0.7209302325581395,0.2506459948320413,0.028423772609819115,26.811166183004186,0.0045977011494252856,0.13103448275862067,0.864367816091954,19.97307931248706,0.009331259720062206,0.09797822706065319,0.8926905132192846,100.0,100.0,0,0,stay100,0,100->100,0.0045977011494252856,0.009331259720062206,0.00473355857063692,positive_near_zero_share,Positive near-zero share,positive,share,signed
MAMK,12.296068817504494,0.7279693486590039,0.23371647509578541,0.038314176245210725,10.843373493975905,0.6774193548387096,0.3118279569892473,0.01075268817204301,32.93085097101778,0.004291845493562231,0.1273247496423462,0.8683834048640916,40.575204041974345,0.008620689655172415,0.10057471264367818,0.8908045977011494,100.0,100.0,0,0,stay100,0,100->100,0.004291845493562231,0.008620689655172415,0.0043288441616101845,positive_near_zero_share,Positive near-zero share,positive,share,signed
MANH,3.52626070275503,0.7876874506708761,0.19297553275453827,0.019337016574585635,5.419593739417244,0.8026404874746107,0.17840216655382535,0.018957345971563972,7.6968223942139185,0.008859157476044115,0.08533719038148617,0.9058036521424697,10.75479299270951,0.010576595018764923,0.10184237461617195,0.8875810303650632,100.0,100.0,0,0,stay100,0,100->100,0.008859157476044115,0.010576595018764923,0.001717437542720808,positive_near_zero_share,Positive near-zero share,positive,share,signed
MAPS,69.97776130467014,0.6864406779661016,0.2864406779661017,0.02711864406779661,41.993087557603694,0.5761316872427983,0.38271604938271603,0.0411522633744856,91.56412157153449,0.012953367875647666,0.11139896373056993,0.8756476683937824,49.76958525345623,0.0486111111111111,0.18402777777777776,0.767361111111111,100.0,100.0,0,0,stay100,0,100->100,0.012953367875647666,0.0486111111111111,0.03565774323546343,positive_near_zero_share,Positive near-zero share,positive,share,signed
MARA,0.1926784718073439,0.6647578669162794,0.3004983068579137,0.03474382622580695,0.12170830529118509,0.7034876183067555,0.26422922338908333,0.032283158304161126,0.4896610151712171,0.013064814915122005,0.12137494718824805,0.86556023789663,0.38927090948908444,0.010020592479691268,0.09654143628492204,0.8934379712353866,100.0,100.0,0,0,stay100,0,100->100,0.013064814915122005,0.010020592479691268,-0.0030442224354307375,positive_near_zero_share,Positive near-zero share,positive,share,signed
MASI,3.7959967195090076,0.7409372236958444,0.2320954907161804,0.026967285587975225,3.907796738565379,0.7504943968358603,0.2270929466051417,0.022412656558998018,9.125831193938987,0.00901066568591393,0.10463405663847,0.8863552776756161,6.625480034008013,0.01438569206842923,0.1191679626749611,0.8664463452566096,100.0,100.0,0,0,stay100,0,100->100,0.00901066568591393,0.01438569206842923,0.005375026382515299,positive_near_zero_share,Positive near-zero share,positive,share,signed
MASS,5.448958505722963,0.7180851063829787,0.25,0.03191489361702126,6.671974959501386,0.6320987654320988,0.3222222222222222,0.045679012345679004,12.63694632178304,0.010703363914373086,0.11085626911314986,0.8784403669724771,15.040773180308063,0.01423877327491785,0.1588170865279299,0.8269441401971522,100.0,100.0,0,0,stay100,0,100->100,0.010703363914373086,0.01423877327491785,0.003535409360544764,positive_near_zero_share,Positive near-zero share,positive,share,signed
MAT,3.2475428664821107,0.7534501061571125,0.22354918612880392,0.023000707714083492,1.7834093566391158,0.6678489463801377,0.29668266221573125,0.035468391404130994,5.247953427284918,0.01538293096841298,0.13105600262768927,0.8535610664038977,4.396198946107063,0.014134574693186623,0.10740584003385525,0.8784595852729581,100.0,100.0,0,0,stay100,0,100->100,0.01538293096841298,0.014134574693186623,-0.0012483562752263564,positive_near_zero_share,Positive near-zero share,positive,share,signed
